StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,M1_1,M2_1,M3_1,M4_1,M5_1,U1_1,U2_1,U3_1,U4_1,S1_1,S2_1,S3_1,S4_1,S5_1,S6_1,I1_1,I2_1,I3_1,I4_1,I5_1,C1_1,C2_1,C4_1,C4_1,C5_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12_10,Q12_11,Q12_12,Q12_13,Q12_14,Q12_15,Q12_16,Q12_17,Q12_18,Q12_19,Q12_20,Q12_21,Q12_22,Q12_23,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Q12_1,Q13_1,Q14_1,Q15_1,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q25_1,SC0,SC1,SC2,SC3,SC4,SC5,MUSIC- Mellow mean,MUSIC- unpretentious mean,MUSIC- sophisticated mean,MUSIC- intense mean,MUSIC contemporary mean,TIPI_Extroversion,TIPI_Agreeableness,TIPI_Emotional Stability,TIPI_Conscientiousness,TIPI_Openness,Mellow,Unpretentious,Sophisticated,Intense,Contemporary,Create New Field or Choose From Dropdown...,Emotional Mean,Cognitive Mean,Background,EQ score mean,SQ score mean
2021-02-05 08:19:57,2021-02-05 08:48:17,0,82.18.60.12,100,1698,1,2021-02-05 08:48:17,R_1fcSZ7it3W0gzEN,,,,,51.7783050537109375,0.1060943603515625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,EVA2000,20,2,1,2,3,3,3,4,2,3,3,4,4,4,1,4,3,4,4,2,3,3,4,3,2,5,5,5,3,4,5,2,5,2,6,2,2,7,5,1,5,2,2,4,6,6,2,1,1,5,4,5,1,4,1,7,1,1,7,7,2,5,1,3,5,4,5,5,5,4,4,4,2,4,5,5,3,4,4,2,4,4,2,4,3,3,2,2,4,4,4,3,3,3,2,3,3,4,2,1,4,4,2,1,4,3,2,1,3,1,3,2,1,4,3,2,2,3,3,1,2,2,3,38,5,10,7,4,12,3,3,3.3333333333333335,3.2,4,2.5,5,2,3.5,6,5,5,10.142857142857142,77,10.75,,3.6,4.6,3.75,1.411764705882353,1.4
2021-02-05 09:21:16,2021-02-05 09:48:50,0,82.11.253.67,100,1653,1,2021-02-05 09:48:50,R_ANVIXorjCYUuVep,,,,,51.46380615234375,0.143402099609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,SUN1999,22,2,2,2,2,2,2,2,1,1,2,2,2,2,2,3,2,3,5,5,5,5,5,3,4,3,2,2,6,4,7,3,7,5,6,1,3,6,4,4,4,5,4,5,4,5,2,5,4,3,4,7,4,5,6,6,2,2,5,5,7,5,5,4,5,4,2,2,3,4,4,5,5,5,5,5,3,3,1,2,2,2,1,3,3,3,2,4,3,3,3,3,3,3,2,3,3,4,4,2,2,1,3,1,1,4,3,1,2,1,4,4,2,2,1,1,4,4,1,2,4,2,2,48,11,10,8,6,13,2,1.5,2.3333333333333335,5,2.8,5.5,5,3,4,6.5,8.333333333333334,8.333333333333334,14.714285714285714,12.2512.25,9.75,,4.6,3,5,1.2105263157894737,1.6428571428571428
2021-02-05 09:38:05,2021-02-05 09:51:21,0,79.71.12.67,100,796,1,2021-02-05 09:51:22,R_2qxCglhqccsLHzE,,,,,51.5128021240234375,-0.0637969970703125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,IMA2000,20,2,1,1,1,2,4,3,2,3,2,2,4,4,2,3,3,4,3,3,3,3,4,1,3,5,5,5,5,3,5,3,5,3,5,7,3,3,4,4,5,1,2,1,2,2,5,2,4,3,4,4,1,5,2,7,7,4,2,7,4,4,4,4,3,4,3,3,3,4,4,4,4,2,4,3,4,4,2,2,2,3,2,4,3,4,2,2,4,4,4,4,2,3,3,3,3,2,4,1,2,2,4,2,1,4,2,2,2,1,4,2,3,3,3,4,1,2,4,3,2,3,1,42,8,8,12,6,8,2.2,2.25,3.3333333333333335,3.2,3.8,4,4,3,6,4,7,7,10.428571428571429,6.56.5,13.75,,3.8,3.4,3.5,1.4,1.5
2021-02-05 09:40:22,2021-02-05 09:53:35,0,81.129.221.127,100,793,1,2021-02-05 09:53:36,R_1Qt0TELTqALmthU,,,,,51.276702880859375,0.1840057373046875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Gui1970,50,2,1,5,4,5,5,1,5,5,4,5,3,1,4,2,4,2,1,1,5,3,4,4,3,3,3,4,6,6,7,7,6,7,6,7,7,2,6,6,5,7,7,6,6,5,5,2,2,1,2,6,6,6,1,4,3,2,3,6,6,5,5,5,4,5,4,1,1,2,1,4,1,5,5,5,4,4,1,2,1,3,2,4,4,4,1,4,3,4,3,3,2,3,4,3,4,4,4,1,3,4,3,3,3,4,3,1,3,3,4,3,1,3,2,1,2,2,1,3,4,3,2,61,13,12,14,14,8,4,4.75,2.6666666666666665,2.8,3.4,6.5,6,7,7,4,5.333333333333333,5.333333333333333,22.285714285714285,7.757.75,10.75,,4.8,1.8,3.75,1.5909090909090908,1.3333333333333333
2021-02-05 09:35:52,2021-02-05 09:55:22,0,86.191.39.106,100,1169,1,2021-02-05 09:55:23,R_2BmQQmAzjAfF66h,,,,,52.159698486328125,-0.4990997314453125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,STA2000,20,2,1,5,2,5,2,4,4,2,4,1,3,4,3,4,5,5,4,1,2,2,3,4,4,2,3,5,5,5,6,1,5,5,6,6,4,6,6,4,5,7,1,7,1,7,5,1,2,6,2,7,6,6,5,7,7,1,6,7,7,5,5,4,4,4,4,1,2,2,2,2,2,2,5,2,3,4,2,1,2,4,1,4,3,4,2,3,3,4,3,3,1,3,3,3,2,3,3,1,4,2,2,1,3,1,2,3,2,3,3,3,2,1,4,2,4,4,2,2,4,1,4,49,10,11,12,5,11,3.6,2.75,4,2.4,3.6,5,5.5,2.5,6,5.5,5.666666666666667,5.666666666666667,20,9.59.5,17.5,,4.4,2.2,2.75,1.380952380952381,1
2021-02-05 09:32:23,2021-02-05 09:59:21,0,86.163.23.43,100,1618,1,2021-02-05 09:59:22,R_1KjYslk0FVYVvFF,,,,,51.483306884765625,0.0832977294921875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Cro2001,19,1,1,1,3,3,3,4,3,3,5,4,5,4,1,3,2,5,5,4,3,4,4,3,4,4,2,3,4,6,5,6,6,6,6,4,5,7,4,4,4,2,2,3,3,5,4,4,4,5,4,4,2,4,4,4,3,1,5,4,5,4,2,4,3,2,2,1,3,3,2,4,5,2,1,1,3,4,1,2,1,3,1,4,2,4,1,4,3,2,4,2,1,3,3,1,3,3,2,1,1,4,2,2,1,2,1,3,3,3,2,1,4,3,3,2,2,4,3,1,4,2,2,55,10,12,9,11,13,2.8,3.75,3.3333333333333335,4,3.2,5,6,5.5,4.5,6.5,7.666666666666667,7.666666666666667,12.285714285714286,10.2510.25,9.75,,3,2.2,3,1.5555555555555556,1.4285714285714286
2021-02-05 08:54:09,2021-02-05 10:03:38,0,2.221.177.238,100,4168,1,2021-02-05 10:03:38,R_shVP0i50dYsG2pH,,,,,51.42999267578125,-0.0491943359375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,LUX2001,19,1,2,3,3,2,3,3,1,2,3,2,2,3,3,3,2,3,4,5,4,3,4,3,3,3,4,2,6,2,5,4,6,7,5,4,5,6,5,3,4,4,2,4,3,4,1,7,2,4,2,3,1,4,6,5,4,2,5,2,5,5,2,3,3,4,3,3,5,4,3,5,5,4,5,3,3,3,2,2,2,3,2,2,2,3,2,2,3,3,3,3,2,3,3,3,2,3,4,3,2,1,2,3,2,4,3,3,2,2,4,2,3,3,2,3,4,2,2,2,2,3,3,50,13,7,9,9,12,2.8,2,2.6666666666666665,4,3,6.5,3.5,4.5,4.5,6,4.666666666666667,4.666666666666667,9.428571428571429,1515,9.25,,3.4,3.6,4.75,1,1.25
2021-02-05 09:40:18,2021-02-05 10:06:10,0,81.98.91.43,100,1551,1,2021-02-05 10:06:10,R_DdHwG6FSQkFimzv,,,,,51.46380615234375,0.143402099609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,WEL2000,20,1,1,4,4,4,4,3,2,4,4,5,4,2,2,4,4,4,5,3,4,4,4,3,3,2,3,3,3,6,6,1,4,3,6,4,3,5,4,4,3,3,5,4,3,4,4,4,4,2,4,2,2,6,5,3,3,3,7,3,6,4,5,4,4,1,2,2,1,4,3,3,2,4,4,2,3,3,3,2,3,3,2,2,2,3,1,2,2,3,4,3,1,2,3,2,3,3,2,2,2,3,3,3,1,4,3,2,2,2,3,4,3,2,3,1,1,3,2,2,3,3,1,41,6,12,10,4,9,3.8,3.75,3.3333333333333335,4,2.8,3,6,2,5,4.5,8,8,12,11.2511.25,8.25,,3.6,2.4,3.25,1.2142857142857142,1.3846153846153846
2021-02-05 10:11:01,2021-02-05 10:12:07,0,31.205.56.72,100,66,1,2021-02-05 10:12:08,R_3L5Stj9jWt51Fhf,,,,,51.4647979736328125,-0.03729248046875,anonymous,EN,1,1,2,1,1,1,1,1,1,1,ker1996,25,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
2021-02-05 10:12:41,2021-02-05 10:31:21,0,93.56.170.118,100,1120,1,2021-02-05 10:31:21,R_SMFvr3ltAEyJq3n,,,,,45.64739990234375,9.153594970703125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MOR1999,22,2,1,4,2,4,3,1,1,1,1,1,5,3,2,3,4,4,3,2,3,2,4,2,1,1,2,1,2,2,3,1,5,2,5,1,4,6,4,4,2,6,1,6,1,3,1,4,1,5,4,1,2,1,3,1,1,1,4,1,4,5,1,4,3,2,4,3,5,4,2,2,2,4,5,3,1,4,4,3,4,2,3,3,3,2,2,2,4,1,4,2,2,4,1,2,3,4,3,1,2,1,3,4,2,3,1,1,2,1,2,3,2,1,2,3,3,3,1,2,3,2,2,31,4,7,4,5,11,2.8,1,3.5,2.8,1.4,2,3.5,2.5,2,5.5,5.666666666666667,5.666666666666667,11.142857142857142,9.59.5,4,,3,3.6,3.25,1.5,1.3125
2021-02-05 10:09:39,2021-02-05 10:31:46,0,79.67.193.239,100,1326,1,2021-02-05 10:31:46,R_1QlOtvvMZYgEtE7,,,,,52.2079925537109375,1.18359375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,TOL1990,30,1,2,3,4,3,4,3,3,2,2,4,2,3,3,2,3,3,4,5,5,4,4,2,2,2,2,2,1,5,1,1,5,6,6,1,2,5,6,2,2,5,5,5,4,3,1,7,4,4,5,5,4,3,4,4,3,1,4,3,6,5,4,4,5,3,2,2,2,1,1,4,4,4,4,3,2,4,4,3,2,1,3,2,1,3,2,1,2,4,3,2,1,2,1,3,1,4,2,1,2,1,4,1,3,4,2,3,3,1,2,3,2,2,3,1,3,3,1,1,4,2,1,33,7,11,2,3,10,3.4,2.75,2.6666666666666665,4.4,2,3.5,5.5,1.5,1,5,9,9,13,14.514.5,7.75,,4.2,1.6,4,1.4444444444444444,1.5555555555555556
2021-02-05 10:11:14,2021-02-05 10:31:54,0,90.243.192.217,100,1240,1,2021-02-05 10:31:54,R_3dWijND24yKZJxU,,,,,51.524505615234375,-0.0254974365234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bri1996,24,2,2,2,3,3,3,3,3,2,3,2,3,3,3,4,2,3,4,4,4,4,4,3,3,2,3,2,2,5,5,3,4,2,6,3,3,5,5,2,4,4,4,3,3,4,2,6,4,5,4,4,3,4,6,3,3,4,7,4,5,5,4,3,4,4,2,3,4,2,2,5,5,5,4,4,1,3,3,2,3,2,3,2,2,1,2,3,2,3,3,2,2,2,3,2,2,3,3,1,2,1,3,1,1,4,4,3,4,1,4,2,2,1,2,2,3,4,2,2,3,2,3,38,4,11,8,6,9,2.8,2.5,3,4,2.6,2,5.5,3,4,4.5,7.666666666666667,7.666666666666667,12.142857142857142,14.514.5,8.75,,4,2.6,4.75,1,1.5
2021-02-05 10:13:40,2021-02-05 10:32:11,0,90.206.15.14,100,1111,1,2021-02-05 10:32:12,R_1WYMDOlbhKNcZs5,,,,,53.5915069580078125,-2.393096923828125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,RAH2002,18,2,1,4,4,4,2,4,3,3,3,3,3,3,2,3,4,3,4,1,3,2,3,2,1,2,2,2,4,5,3,3,5,2,7,6,7,7,4,4,4,7,2,3,1,1,1,2,3,4,3,3,1,7,3,7,2,7,6,4,7,5,5,3,3,2,4,3,1,3,4,5,5,5,4,4,4,3,3,1,3,4,3,4,4,4,2,1,3,4,3,4,4,4,3,3,3,2,3,2,2,2,3,1,2,1,2,3,2,1,2,3,3,2,2,3,2,3,2,2,2,2,2,49,6,12,9,10,12,3.6,3,3,2.6,1.8,3,6,5,4.5,6,6,6,10.857142857142858,88,6.5,,3.6,3,4.75,1.5625,1.0714285714285714
2021-02-05 10:19:22,2021-02-05 10:36:46,0,86.134.122.2,100,1043,1,2021-02-05 10:36:47,R_1doFS9gKh5rJp10,,,,,51.5063934326171875,-0.0200042724609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,BEG2001,20,2,1,5,2,5,4,4,1,4,4,4,4,4,1,3,4,3,4,1,2,4,4,1,4,4,5,4,6,7,5,6,6,3,7,6,5,6,4,4,5,5,1,5,1,3,1,1,4,6,6,1,1,7,4,7,5,1,6,7,7,4,5,5,5,4,1,1,2,2,2,5,4,4,5,4,3,4,1,1,1,3,1,4,3,4,1,3,3,4,3,3,2,3,3,3,2,2,3,1,4,1,4,3,1,2,2,4,2,2,3,2,2,3,3,3,1,4,1,3,4,3,1,57,9,14,11,11,12,4,3.25,3.1666666666666665,3,3.6,4.5,7,5.5,5.5,6,9.666666666666666,9.666666666666666,10.142857142857142,7.57.5,12.5,,4.6,1.6,4.5,1.45,1.3125
2021-02-05 10:25:14,2021-02-05 10:40:52,0,109.158.124.108,100,937,1,2021-02-05 10:40:53,R_3FWJUFw0F7ALXYM,,,,,51.3000030517578125,-0.0500030517578125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MOO1996,24,2,2,5,3,5,4,5,4,4,4,4,3,4,4,5,5,4,5,5,5,5,5,4,3,3,3,3,3,3,5,2,5,2,7,4,3,6,7,5,5,6,5,4,7,4,5,6,5,5,5,7,4,5,5,4,5,4,7,5,6,4,3,3,4,4,4,2,3,3,4,5,4,4,4,3,3,4,4,4,3,2,2,3,3,3,2,1,3,2,4,3,2,3,2,2,3,4,3,2,2,1,4,4,2,3,2,1,2,1,3,4,2,3,2,3,1,3,3,2,2,3,2,40,5,10,9,5,11,4.4,4,4.166666666666667,5,3.2,2.5,5,2.5,4.5,5.5,9.666666666666666,9.666666666666666,20.857142857142858,15.515.5,11.5,,3.6,3.2,4.25,1.2142857142857142,1.3181818181818181
2021-02-05 10:28:08,2021-02-05 10:46:37,0,86.14.8.156,100,1108,1,2021-02-05 10:46:38,R_OpyRiRDJqAYHD7X,,,,,51.5751953125,0.1875,anonymous,EN,1,1,1,1,1,1,1,1,1,1,KHI2001,19,2,1,4,4,5,5,4,1,3,2,4,4,3,3,4,4,3,1,1,1,1,2,3,1,3,5,4,5,3,6,3,6,4,6,3,3,5,3,2,4,2,3,2,1,2,1,1,3,4,4,4,3,5,2,7,5,4,1,7,6,5,3,4,3,2,1,3,2,2,1,4,2,5,5,2,4,4,3,1,3,4,3,4,3,4,3,3,4,3,4,3,2,4,3,4,3,3,2,4,2,2,3,3,2,2,3,2,2,1,3,2,1,3,2,3,1,3,3,2,1,3,1,44,9,9,9,6,11,4.4,2.5,3.5,1.2,3.2,4.5,4.5,3,4.5,5.5,6.333333333333333,6.333333333333333,8.428571428571429,4.54.5,11.75,,3.4,1.8,4,1.5555555555555556,1.3157894736842106
2021-02-05 10:36:31,2021-02-05 10:49:45,0,2.24.186.11,100,793,1,2021-02-05 10:49:45,R_3rHV3H6w9989yRC,,,,,51.557098388671875,-0.2971954345703125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,PAT2000,20,1,1,5,4,5,5,5,2,4,2,4,3,2,1,5,4,4,1,1,1,1,1,3,1,2,3,4,6,3,6,6,7,3,6,6,4,6,1,1,1,7,1,1,1,1,1,1,1,4,1,1,1,1,1,6,4,1,1,4,1,5,4,4,5,1,2,3,3,2,4,4,3,4,4,5,4,3,2,1,3,4,2,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,3,1,3,1,2,1,2,2,4,1,4,1,1,3,2,1,2,3,1,3,53,9,9,12,10,13,4.8,3,3.1666666666666665,1,2.6,4.5,4.5,5,6,6.5,2,2,9.142857142857142,2.52.5,8.25,,3.8,2.8,3.75,1.263157894736842,1.4666666666666666
2021-02-05 10:29:33,2021-02-05 10:50:23,0,95.148.76.190,100,1250,1,2021-02-05 10:50:24,R_cMXNYQ4hcvR6pON,,,,,51.4781036376953125,-0.02789306640625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Kol1998,23,2,1,4,2,4,3,2,4,2,2,4,4,2,3,2,4,4,4,2,3,4,4,2,4,4,2,2,3,7,5,3,7,3,7,3,6,6,5,4,3,5,2,7,2,2,3,2,4,3,4,3,3,6,5,6,4,2,5,6,4,5,5,5,4,4,2,3,2,2,2,4,1,5,4,4,4,4,1,1,2,3,3,4,3,3,2,4,3,3,4,4,1,4,3,3,2,3,4,1,4,3,2,1,2,3,3,4,1,2,3,2,3,3,4,1,2,3,1,2,3,2,3,50,6,14,8,9,13,3,3,3.1666666666666665,3.4,2.8,3,7,4.5,4,6.5,9,9,13.285714285714286,9.59.5,10,,4.6,2.2,3.5,1.5,1.25
2021-02-05 10:32:15,2021-02-05 10:56:48,0,77.99.134.72,100,1472,1,2021-02-05 10:56:48,R_3nkPQqthWcKcaQk,,,,,51.46380615234375,0.143402099609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,MOR2001,19,1,1,3,2,4,2,2,4,2,4,2,1,4,1,2,3,3,2,1,2,3,4,1,1,1,4,2,5,2,7,5,6,3,6,7,6,3,5,5,6,4,5,2,1,1,1,1,2,5,1,7,1,1,5,2,1,1,7,1,5,4,1,2,2,1,4,2,5,4,5,2,2,3,5,2,4,3,2,2,3,4,3,4,3,4,3,3,4,4,4,3,2,4,4,4,4,3,4,3,2,3,3,1,1,4,1,2,1,2,4,2,2,3,2,3,3,3,3,4,2,3,2,50,8,8,14,11,9,2.6,3,2.3333333333333335,2.4,1.8,4,4,5.5,7,4.5,3.3333333333333335,3.3333333333333335,9.714285714285714,99,2.75,,2,4,3,1.5789473684210527,1.35
2021-02-05 10:54:38,2021-02-05 11:10:20,0,94.9.10.134,100,941,1,2021-02-05 11:10:20,R_29vjZgekhv0RveY,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bry1982,38,2,1,4,3,4,3,3,2,4,3,3,4,3,4,4,4,4,1,1,1,4,4,3,4,4,4,4,5,5,5,4,6,4,7,7,6,6,5,5,2,7,1,7,1,7,1,1,6,5,1,1,4,7,4,4,4,2,1,4,1,5,5,3,4,2,1,1,1,2,1,1,1,1,5,1,4,4,1,1,2,4,1,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,2,3,3,3,3,2,2,1,3,3,3,3,2,2,2,2,2,2,2,4,1,1,4,1,4,55,9,12,12,10,12,3.4,3,3.8333333333333335,2.2,3.8,4.5,6,5,6,6,9,9,14.285714285714286,77,12.25,,3.8,1.2,2,1.8095238095238095,1
2021-02-05 11:06:22,2021-02-05 11:21:01,0,92.20.18.221,100,879,1,2021-02-05 11:21:02,R_2PbylozcodAb8Ja,,,,,51.5850067138671875,0.058502197265625,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Akh2001,19,2,1,5,1,4,5,2,2,1,4,4,4,4,2,4,4,4,5,2,2,5,5,5,5,2,4,2,3,2,6,2,6,2,3,6,5,3,3,4,3,5,2,5,3,3,4,2,4,3,4,3,1,7,6,6,5,5,5,7,7,4,5,3,1,4,5,3,1,2,2,2,2,1,4,2,2,4,3,2,2,1,2,2,3,3,3,2,1,3,2,4,2,3,1,2,1,2,3,1,1,4,2,2,3,2,2,2,1,2,3,4,1,3,1,4,2,2,4,3,3,4,2,38,5,5,12,7,9,3.4,2.75,3.6666666666666665,3.8,3.6,2.5,2.5,3.5,6,4.5,8.333333333333334,8.333333333333334,12.714285714285714,8.58.5,12.25,,3.4,2.6,2.25,1.2,1.4444444444444444
2021-02-05 12:10:18,2021-02-05 12:37:21,0,31.127.81.172,100,1622,1,2021-02-05 12:37:21,R_1jNc1J0zI0asALC,,,,,51.5290069580078125,-0.05999755859375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,HUS2001,19,2,1,4,2,4,5,3,1,4,2,5,4,1,1,1,3,2,4,1,5,5,5,2,1,4,5,1,1,3,6,2,6,2,6,3,5,5,5,1,1,3,2,4,1,4,2,6,4,2,5,5,1,7,5,6,3,3,6,5,6,4,4,5,5,1,1,3,2,3,2,4,3,4,4,2,3,3,3,1,1,3,1,4,3,3,2,2,4,4,4,4,3,3,2,3,2,2,3,1,3,1,1,3,1,2,1,4,2,4,4,1,2,1,1,1,1,4,1,1,4,1,4,39,3,9,9,7,11,3.6,3,2,4,2.6,1.5,4.5,3.5,4.5,5.5,8.666666666666666,8.666666666666666,6.571428571428571,13.7513.75,10,,3.8,2.2,3.75,1.5,1.6
2021-02-05 12:39:05,2021-02-05 12:52:50,0,86.142.37.87,100,825,1,2021-02-05 12:52:51,R_1f1tHgX2p2RebAg,,,,,51.518798828125,-0.0359954833984375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,SH1999,21,2,1,4,3,5,3,4,2,3,3,5,4,3,3,3,4,5,2,1,1,2,3,1,1,2,2,1,3,6,7,5,7,1,7,4,7,7,4,4,5,5,2,2,4,2,2,2,5,5,4,4,4,5,2,5,5,4,5,5,5,4,5,4,5,2,2,3,3,2,2,4,4,4,4,2,3,4,1,1,1,4,1,4,4,4,2,2,4,4,4,4,1,4,3,4,2,3,4,1,2,2,3,1,1,4,1,3,2,2,3,2,2,1,3,3,1,3,2,1,3,3,3,54,4,13,11,12,14,3.8,3.25,3.6666666666666665,1.8,1.4,2,6.5,6,5.5,7,8.333333333333334,8.333333333333334,15.428571428571429,7.257.25,10.25,,4,2.4,4,1.8,1.3571428571428572
2021-02-05 10:59:52,2021-02-05 13:12:29,0,86.179.126.48,100,7956,1,2021-02-05 13:12:29,R_3hgBwaTTlqq2ClC,,,,,52.1576995849609375,-0.699493408203125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Ker1974,47,2,1,2,3,3,3,3,3,3,4,4,2,2,4,2,3,2,3,3,3,2,3,2,2,5,3,3,6,3,6,4,7,6,3,4,4,3,4,4,4,4,5,7,3,3,4,5,2,2,2,6,6,7,6,7,6,1,2,7,5,5,4,4,2,4,1,1,1,1,1,5,5,3,5,4,2,1,2,1,2,3,3,2,2,2,3,3,1,4,3,2,4,2,2,2,3,2,3,2,3,3,2,3,1,3,2,2,1,1,3,3,3,2,1,3,2,3,3,1,4,3,2,46,12,6,10,8,10,2.8,3.5,2.5,2.8,3,6,3,4,5,5,5.666666666666667,5.666666666666667,16.857142857142858,11.511.5,13.5,,3.8,1,4.5,1.25,1.25
2021-02-05 12:54:35,2021-02-05 13:14:18,0,82.11.253.67,100,1182,1,2021-02-05 13:14:19,R_DUDWzKc8naaXjod,,,,,51.46380615234375,0.143402099609375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Sun1972,49,2,2,2,4,2,4,3,3,3,2,4,2,2,2,4,2,2,2,2,4,4,2,4,2,2,3,2,1,1,7,3,1,7,5,7,3,1,4,4,3,3,3,5,3,3,3,3,3,3,3,5,3,7,3,4,3,2,3,3,4,4,5,2,2,2,2,2,2,4,2,4,4,2,4,2,2,1,3,1,1,3,4,3,3,2,3,2,3,4,3,4,3,3,2,4,3,2,4,3,3,3,3,1,2,3,3,2,2,2,3,1,2,2,2,2,2,2,2,2,3,2,3,36,8,6,14,6,2,3,3,2.3333333333333335,2.8,2.6,4,3,3,7,1,6.666666666666667,6.666666666666667,12.428571428571429,8.258.25,7.75,,3,2.4,3.5,1.4166666666666667,1.0769230769230769
2021-02-05 12:51:45,2021-02-05 13:15:35,0,2.24.80.249,100,1429,1,2021-02-05 13:15:35,R_1FKealoZQVdwlAc,,,,,51.480499267578125,-0.0113067626953125,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Coo1972,48,1,2,4,4,4,3,5,4,4,4,4,5,2,5,5,5,3,4,4,3,4,5,3,5,2,3,4,3,3,6,3,6,3,7,4,3,3,7,5,7,7,6,4,3,6,5,6,3,3,3,6,6,7,6,3,7,3,7,7,7,4,4,3,2,2,1,2,2,2,2,4,4,2,4,2,2,3,2,2,2,2,3,2,2,2,3,3,2,3,2,3,3,2,2,2,2,3,3,1,3,4,3,4,3,2,2,3,2,1,2,4,3,2,2,1,3,3,1,2,4,2,3,41,6,10,10,6,9,4,4,4.166666666666667,4,3.4,3,5,3,5,4.5,6.333333333333333,6.333333333333333,21,1616,15.75,,3,1.8,3.5,1,1.375
2021-02-05 13:09:03,2021-02-05 13:21:43,0,80.189.25.111,100,759,1,2021-02-05 13:21:43,R_2RaJHDbmrIX5Qz4,,,,,52.398406982421875,-0.7256927490234375,anonymous,EN,1,1,1,1,1,1,1,1,1,1,Bar1991,29,2,2,2,2,1,3,4,1,3,3,4,2,1,2,2,3,1,4,4,5,4,4,1,1,4,3,2,6,3,5,1,7,6,7,3,1,7,4,1,1,2,2,6,3,4,4,4,4,2,6,7,2,7,4,6,5,1,6,7,5,5,3,4,4,4,4,3,1,2,2,4,4,4,5,2,4,4,1,1,3,4,3,3,4,3,4,2,3,4,4,4,3,4,4,4,4,4,3,1,4,1,3,4,3,1,4,4,2,3,1,2,2,1,2,1,4,4,1,1,4,1,4,46,12,10,8,2,14,2.4,2.75,1.8333333333333333,4.2,2.2,6,5,1,4,7,10,10,9.714285714285714,10.510.5,13,,4,2.4,4.25,1.8235294117647058,1.2857142857142858
